Date,Station,count,Lat,Long
2021-06-16 02:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-16 02:00:00,Grove Road Totem,7,53.3296435,-6.2701778
2021-06-16 02:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-16 02:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-16 03:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-16 03:00:00,Grove Road Totem,5,53.3296435,-6.2701778
2021-06-16 03:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-16 03:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-16 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-16 04:00:00,Grove Road Totem,8,53.3296435,-6.2701778
2021-06-16 04:00:00,North Strand Rd N/B,0,53.35853,-6.24134
2021-06-16 04:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-16 05:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-16 05:00:00,Grove Road Totem,33,53.3296435,-6.2701778
2021-06-16 05:00:00,North Strand Rd N/B,7,53.35853,-6.24134
2021-06-16 05:00:00,North Strand Rd S/B,17,53.35846619,-6.241417032
2021-06-16 06:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-16 06:00:00,Grove Road Totem,95,53.3296435,-6.2701778
2021-06-16 06:00:00,North Strand Rd N/B,10,53.35853,-6.24134
2021-06-16 06:00:00,North Strand Rd S/B,87,53.35846619,-6.241417032
2021-06-16 07:00:00,Charleville Mall,24,53.35694847,-6.245350215
2021-06-16 07:00:00,Grove Road Totem,242,53.3296435,-6.2701778
2021-06-16 07:00:00,North Strand Rd N/B,36,53.35853,-6.24134
2021-06-16 07:00:00,North Strand Rd S/B,132,53.35846619,-6.241417032
2021-06-16 08:00:00,Charleville Mall,39,53.35694847,-6.245350215
2021-06-16 08:00:00,Grove Road Totem,310,53.3296435,-6.2701778
2021-06-16 08:00:00,North Strand Rd N/B,48,53.35853,-6.24134
2021-06-16 08:00:00,North Strand Rd S/B,183,53.35846619,-6.241417032
2021-06-16 09:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-16 09:00:00,Grove Road Totem,155,53.3296435,-6.2701778
2021-06-16 09:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-16 09:00:00,North Strand Rd S/B,84,53.35846619,-6.241417032
2021-06-16 10:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-16 10:00:00,Grove Road Totem,92,53.3296435,-6.2701778
2021-06-16 10:00:00,North Strand Rd N/B,26,53.35853,-6.24134
2021-06-16 10:00:00,North Strand Rd S/B,46,53.35846619,-6.241417032
2021-06-16 11:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-16 11:00:00,Grove Road Totem,90,53.3296435,-6.2701778
2021-06-16 11:00:00,North Strand Rd N/B,15,53.35853,-6.24134
2021-06-16 11:00:00,North Strand Rd S/B,39,53.35846619,-6.241417032
2021-06-16 12:00:00,Charleville Mall,8,53.35694847,-6.245350215
2021-06-16 12:00:00,Grove Road Totem,140,53.3296435,-6.2701778
2021-06-16 12:00:00,North Strand Rd N/B,53,53.35853,-6.24134
2021-06-16 12:00:00,North Strand Rd S/B,42,53.35846619,-6.241417032
2021-06-16 13:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-16 13:00:00,Grove Road Totem,124,53.3296435,-6.2701778
2021-06-16 13:00:00,North Strand Rd N/B,75,53.35853,-6.24134
2021-06-16 13:00:00,North Strand Rd S/B,63,53.35846619,-6.241417032
2021-06-16 14:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-16 14:00:00,Grove Road Totem,121,53.3296435,-6.2701778
2021-06-16 14:00:00,North Strand Rd N/B,69,53.35853,-6.24134
2021-06-16 14:00:00,North Strand Rd S/B,37,53.35846619,-6.241417032
2021-06-16 15:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-16 15:00:00,Grove Road Totem,139,53.3296435,-6.2701778
2021-06-16 15:00:00,North Strand Rd N/B,81,53.35853,-6.24134
2021-06-16 15:00:00,North Strand Rd S/B,45,53.35846619,-6.241417032
2021-06-16 16:00:00,Charleville Mall,20,53.35694847,-6.245350215
2021-06-16 16:00:00,Grove Road Totem,194,53.3296435,-6.2701778
2021-06-16 16:00:00,North Strand Rd N/B,139,53.35853,-6.24134
2021-06-16 16:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-16 17:00:00,Charleville Mall,43,53.35694847,-6.245350215
2021-06-16 17:00:00,Grove Road Totem,318,53.3296435,-6.2701778
2021-06-16 17:00:00,North Strand Rd N/B,198,53.35853,-6.24134
2021-06-16 17:00:00,North Strand Rd S/B,85,53.35846619,-6.241417032
2021-06-16 18:00:00,Charleville Mall,35,53.35694847,-6.245350215
2021-06-16 18:00:00,Grove Road Totem,316,53.3296435,-6.2701778
2021-06-16 18:00:00,North Strand Rd N/B,160,53.35853,-6.24134
2021-06-16 18:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-16 19:00:00,Charleville Mall,24,53.35694847,-6.245350215
2021-06-16 19:00:00,Grove Road Totem,201,53.3296435,-6.2701778
2021-06-16 19:00:00,North Strand Rd N/B,108,53.35853,-6.24134
2021-06-16 19:00:00,North Strand Rd S/B,44,53.35846619,-6.241417032
2021-06-16 20:00:00,Charleville Mall,17,53.35694847,-6.245350215
2021-06-16 20:00:00,Grove Road Totem,174,53.3296435,-6.2701778
2021-06-16 20:00:00,North Strand Rd N/B,56,53.35853,-6.24134
2021-06-16 20:00:00,North Strand Rd S/B,48,53.35846619,-6.241417032
2021-06-16 21:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-16 21:00:00,Grove Road Totem,108,53.3296435,-6.2701778
2021-06-16 21:00:00,North Strand Rd N/B,59,53.35853,-6.24134
2021-06-16 21:00:00,North Strand Rd S/B,34,53.35846619,-6.241417032
2021-06-16 22:00:00,Charleville Mall,8,53.35694847,-6.245350215
2021-06-16 22:00:00,Grove Road Totem,84,53.3296435,-6.2701778
2021-06-16 22:00:00,North Strand Rd N/B,43,53.35853,-6.24134
2021-06-16 22:00:00,North Strand Rd S/B,22,53.35846619,-6.241417032
2021-06-16 23:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-16 23:00:00,Grove Road Totem,50,53.3296435,-6.2701778
2021-06-16 23:00:00,North Strand Rd N/B,31,53.35853,-6.24134
2021-06-16 23:00:00,North Strand Rd S/B,12,53.35846619,-6.241417032
2021-06-17 00:00:00,Charleville Mall,5,53.35694847,-6.245350215
2021-06-17 00:00:00,Grove Road Totem,22,53.3296435,-6.2701778
2021-06-17 00:00:00,North Strand Rd N/B,18,53.35853,-6.24134
2021-06-17 00:00:00,North Strand Rd S/B,8,53.35846619,-6.241417032
2021-06-17 01:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-17 01:00:00,Grove Road Totem,12,53.3296435,-6.2701778
2021-06-17 01:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-17 01:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-17 02:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-17 02:00:00,Grove Road Totem,3,53.3296435,-6.2701778
2021-06-17 02:00:00,North Strand Rd N/B,3,53.35853,-6.24134
2021-06-17 02:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-17 03:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-17 03:00:00,Grove Road Totem,4,53.3296435,-6.2701778
2021-06-17 03:00:00,North Strand Rd N/B,0,53.35853,-6.24134
2021-06-17 03:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-17 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-17 04:00:00,Grove Road Totem,10,53.3296435,-6.2701778
2021-06-17 04:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-17 04:00:00,North Strand Rd S/B,3,53.35846619,-6.241417032
2021-06-17 05:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-17 05:00:00,Grove Road Totem,30,53.3296435,-6.2701778
2021-06-17 05:00:00,North Strand Rd N/B,3,53.35853,-6.24134
2021-06-17 05:00:00,North Strand Rd S/B,18,53.35846619,-6.241417032
2021-06-17 06:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-17 06:00:00,Grove Road Totem,114,53.3296435,-6.2701778
2021-06-17 06:00:00,North Strand Rd N/B,15,53.35853,-6.24134
2021-06-17 06:00:00,North Strand Rd S/B,83,53.35846619,-6.241417032
2021-06-17 07:00:00,Charleville Mall,36,53.35694847,-6.245350215
2021-06-17 07:00:00,Grove Road Totem,234,53.3296435,-6.2701778
2021-06-17 07:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-17 07:00:00,North Strand Rd S/B,153,53.35846619,-6.241417032
2021-06-17 08:00:00,Charleville Mall,37,53.35694847,-6.245350215
2021-06-17 08:00:00,Grove Road Totem,323,53.3296435,-6.2701778
2021-06-17 08:00:00,North Strand Rd N/B,53,53.35853,-6.24134
2021-06-17 08:00:00,North Strand Rd S/B,188,53.35846619,-6.241417032
2021-06-17 09:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-17 09:00:00,Grove Road Totem,217,53.3296435,-6.2701778
2021-06-17 09:00:00,North Strand Rd N/B,31,53.35853,-6.24134
2021-06-17 09:00:00,North Strand Rd S/B,94,53.35846619,-6.241417032
2021-06-17 10:00:00,Charleville Mall,20,53.35694847,-6.245350215
2021-06-17 10:00:00,Grove Road Totem,108,53.3296435,-6.2701778
2021-06-17 10:00:00,North Strand Rd N/B,36,53.35853,-6.24134
2021-06-17 10:00:00,North Strand Rd S/B,58,53.35846619,-6.241417032
2021-06-17 11:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-17 11:00:00,Grove Road Totem,110,53.3296435,-6.2701778
2021-06-17 11:00:00,North Strand Rd N/B,44,53.35853,-6.24134
2021-06-17 11:00:00,North Strand Rd S/B,46,53.35846619,-6.241417032
2021-06-17 12:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-17 12:00:00,Grove Road Totem,150,53.3296435,-6.2701778
2021-06-17 12:00:00,North Strand Rd N/B,60,53.35853,-6.24134
2021-06-17 12:00:00,North Strand Rd S/B,68,53.35846619,-6.241417032
2021-06-17 13:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-17 13:00:00,Grove Road Totem,148,53.3296435,-6.2701778
2021-06-17 13:00:00,North Strand Rd N/B,84,53.35853,-6.24134
2021-06-17 13:00:00,North Strand Rd S/B,66,53.35846619,-6.241417032
2021-06-17 14:00:00,Charleville Mall,25,53.35694847,-6.245350215
2021-06-17 14:00:00,Grove Road Totem,160,53.3296435,-6.2701778
2021-06-17 14:00:00,North Strand Rd N/B,66,53.35853,-6.24134
2021-06-17 14:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-17 15:00:00,Charleville Mall,18,53.35694847,-6.245350215
2021-06-17 15:00:00,Grove Road Totem,169,53.3296435,-6.2701778
2021-06-17 15:00:00,North Strand Rd N/B,96,53.35853,-6.24134
2021-06-17 15:00:00,North Strand Rd S/B,50,53.35846619,-6.241417032
2021-06-17 16:00:00,Charleville Mall,34,53.35694847,-6.245350215
2021-06-17 16:00:00,Grove Road Totem,230,53.3296435,-6.2701778
2021-06-17 16:00:00,North Strand Rd N/B,152,53.35853,-6.24134
2021-06-17 16:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-17 17:00:00,Charleville Mall,30,53.35694847,-6.245350215
2021-06-17 17:00:00,Grove Road Totem,335,53.3296435,-6.2701778
2021-06-17 17:00:00,North Strand Rd N/B,198,53.35853,-6.24134
2021-06-17 17:00:00,North Strand Rd S/B,91,53.35846619,-6.241417032
2021-06-17 18:00:00,Charleville Mall,27,53.35694847,-6.245350215
2021-06-17 18:00:00,Grove Road Totem,278,53.3296435,-6.2701778
2021-06-17 18:00:00,North Strand Rd N/B,181,53.35853,-6.24134
2021-06-17 18:00:00,North Strand Rd S/B,65,53.35846619,-6.241417032
2021-06-17 19:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-17 19:00:00,Grove Road Totem,190,53.3296435,-6.2701778
2021-06-17 19:00:00,North Strand Rd N/B,104,53.35853,-6.24134
2021-06-17 19:00:00,North Strand Rd S/B,65,53.35846619,-6.241417032
2021-06-17 20:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-17 20:00:00,Grove Road Totem,153,53.3296435,-6.2701778
2021-06-17 20:00:00,North Strand Rd N/B,80,53.35853,-6.24134
2021-06-17 20:00:00,North Strand Rd S/B,36,53.35846619,-6.241417032
2021-06-17 21:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-17 21:00:00,Grove Road Totem,129,53.3296435,-6.2701778
2021-06-17 21:00:00,North Strand Rd N/B,63,53.35853,-6.24134
2021-06-17 21:00:00,North Strand Rd S/B,40,53.35846619,-6.241417032
2021-06-17 22:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-17 22:00:00,Grove Road Totem,89,53.3296435,-6.2701778
2021-06-17 22:00:00,North Strand Rd N/B,64,53.35853,-6.24134
2021-06-17 22:00:00,North Strand Rd S/B,29,53.35846619,-6.241417032
2021-06-17 23:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-17 23:00:00,Grove Road Totem,57,53.3296435,-6.2701778
2021-06-17 23:00:00,North Strand Rd N/B,43,53.35853,-6.24134
2021-06-17 23:00:00,North Strand Rd S/B,9,53.35846619,-6.241417032
2021-06-18 00:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-18 00:00:00,Grove Road Totem,36,53.3296435,-6.2701778
2021-06-18 00:00:00,North Strand Rd N/B,20,53.35853,-6.24134
2021-06-18 00:00:00,North Strand Rd S/B,4,53.35846619,-6.241417032
2021-06-18 01:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-18 01:00:00,Grove Road Totem,13,53.3296435,-6.2701778
2021-06-18 01:00:00,North Strand Rd N/B,9,53.35853,-6.24134
2021-06-18 01:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-18 02:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-18 02:00:00,Grove Road Totem,9,53.3296435,-6.2701778
2021-06-18 02:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-18 02:00:00,North Strand Rd S/B,3,53.35846619,-6.241417032
2021-06-18 03:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-18 03:00:00,Grove Road Totem,5,53.3296435,-6.2701778
2021-06-18 03:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-18 03:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-18 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-18 04:00:00,Grove Road Totem,13,53.3296435,-6.2701778
2021-06-18 04:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-18 04:00:00,North Strand Rd S/B,3,53.35846619,-6.241417032
2021-06-18 05:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-18 05:00:00,Grove Road Totem,39,53.3296435,-6.2701778
2021-06-18 05:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-18 05:00:00,North Strand Rd S/B,23,53.35846619,-6.241417032
2021-06-18 06:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-18 06:00:00,Grove Road Totem,122,53.3296435,-6.2701778
2021-06-18 06:00:00,North Strand Rd N/B,16,53.35853,-6.24134
2021-06-18 06:00:00,North Strand Rd S/B,79,53.35846619,-6.241417032
2021-06-18 07:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-18 07:00:00,Grove Road Totem,195,53.3296435,-6.2701778
2021-06-18 07:00:00,North Strand Rd N/B,30,53.35853,-6.24134
2021-06-18 07:00:00,North Strand Rd S/B,123,53.35846619,-6.241417032
2021-06-18 08:00:00,Charleville Mall,25,53.35694847,-6.245350215
2021-06-18 08:00:00,Grove Road Totem,265,53.3296435,-6.2701778
2021-06-18 08:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-18 08:00:00,North Strand Rd S/B,136,53.35846619,-6.241417032
2021-06-18 09:00:00,Charleville Mall,22,53.35694847,-6.245350215
2021-06-18 09:00:00,Grove Road Totem,172,53.3296435,-6.2701778
2021-06-18 09:00:00,North Strand Rd N/B,36,53.35853,-6.24134
2021-06-18 09:00:00,North Strand Rd S/B,94,53.35846619,-6.241417032
2021-06-18 10:00:00,Charleville Mall,5,53.35694847,-6.245350215
2021-06-18 10:00:00,Grove Road Totem,112,53.3296435,-6.2701778
2021-06-18 10:00:00,North Strand Rd N/B,18,53.35853,-6.24134
2021-06-18 10:00:00,North Strand Rd S/B,64,53.35846619,-6.241417032
2021-06-18 11:00:00,Charleville Mall,17,53.35694847,-6.245350215
2021-06-18 11:00:00,Grove Road Totem,100,53.3296435,-6.2701778
2021-06-18 11:00:00,North Strand Rd N/B,41,53.35853,-6.24134
2021-06-18 11:00:00,North Strand Rd S/B,41,53.35846619,-6.241417032
2021-06-18 12:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-18 12:00:00,Grove Road Totem,123,53.3296435,-6.2701778
2021-06-18 12:00:00,North Strand Rd N/B,64,53.35853,-6.24134
2021-06-18 12:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-18 13:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-18 13:00:00,Grove Road Totem,156,53.3296435,-6.2701778
2021-06-18 13:00:00,North Strand Rd N/B,85,53.35853,-6.24134
2021-06-18 13:00:00,North Strand Rd S/B,61,53.35846619,-6.241417032
2021-06-18 14:00:00,Charleville Mall,27,53.35694847,-6.245350215
2021-06-18 14:00:00,Grove Road Totem,160,53.3296435,-6.2701778
2021-06-18 14:00:00,North Strand Rd N/B,85,53.35853,-6.24134
2021-06-18 14:00:00,North Strand Rd S/B,69,53.35846619,-6.241417032
2021-06-18 15:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-18 15:00:00,Grove Road Totem,143,53.3296435,-6.2701778
2021-06-18 15:00:00,North Strand Rd N/B,122,53.35853,-6.24134
2021-06-18 15:00:00,North Strand Rd S/B,63,53.35846619,-6.241417032
2021-06-18 16:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-18 16:00:00,Grove Road Totem,214,53.3296435,-6.2701778
2021-06-18 16:00:00,North Strand Rd N/B,134,53.35853,-6.24134
2021-06-18 16:00:00,North Strand Rd S/B,62,53.35846619,-6.241417032
2021-06-18 17:00:00,Charleville Mall,29,53.35694847,-6.245350215
2021-06-18 17:00:00,Grove Road Totem,269,53.3296435,-6.2701778
2021-06-18 17:00:00,North Strand Rd N/B,166,53.35853,-6.24134
2021-06-18 17:00:00,North Strand Rd S/B,71,53.35846619,-6.241417032
2021-06-18 18:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-18 18:00:00,Grove Road Totem,228,53.3296435,-6.2701778
2021-06-18 18:00:00,North Strand Rd N/B,135,53.35853,-6.24134
2021-06-18 18:00:00,North Strand Rd S/B,73,53.35846619,-6.241417032
2021-06-18 19:00:00,Charleville Mall,18,53.35694847,-6.245350215
2021-06-18 19:00:00,Grove Road Totem,169,53.3296435,-6.2701778
2021-06-18 19:00:00,North Strand Rd N/B,88,53.35853,-6.24134
2021-06-18 19:00:00,North Strand Rd S/B,61,53.35846619,-6.241417032
2021-06-18 20:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-18 20:00:00,Grove Road Totem,145,53.3296435,-6.2701778
2021-06-18 20:00:00,North Strand Rd N/B,79,53.35853,-6.24134
2021-06-18 20:00:00,North Strand Rd S/B,55,53.35846619,-6.241417032
2021-06-18 21:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-18 21:00:00,Grove Road Totem,132,53.3296435,-6.2701778
2021-06-18 21:00:00,North Strand Rd N/B,61,53.35853,-6.24134
2021-06-18 21:00:00,North Strand Rd S/B,30,53.35846619,-6.241417032
2021-06-18 22:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-18 22:00:00,Grove Road Totem,86,53.3296435,-6.2701778
2021-06-18 22:00:00,North Strand Rd N/B,43,53.35853,-6.24134
2021-06-18 22:00:00,North Strand Rd S/B,17,53.35846619,-6.241417032
2021-06-18 23:00:00,Charleville Mall,5,53.35694847,-6.245350215
2021-06-18 23:00:00,Grove Road Totem,67,53.3296435,-6.2701778
2021-06-18 23:00:00,North Strand Rd N/B,49,53.35853,-6.24134
2021-06-18 23:00:00,North Strand Rd S/B,14,53.35846619,-6.241417032
2021-06-19 00:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-19 00:00:00,Grove Road Totem,33,53.3296435,-6.2701778
2021-06-19 00:00:00,North Strand Rd N/B,39,53.35853,-6.24134
2021-06-19 00:00:00,North Strand Rd S/B,15,53.35846619,-6.241417032
2021-06-19 01:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-19 01:00:00,Grove Road Totem,18,53.3296435,-6.2701778
2021-06-19 01:00:00,North Strand Rd N/B,14,53.35853,-6.24134
2021-06-19 01:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-19 02:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-19 02:00:00,Grove Road Totem,14,53.3296435,-6.2701778
2021-06-19 02:00:00,North Strand Rd N/B,9,53.35853,-6.24134
2021-06-19 02:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-19 03:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-19 03:00:00,Grove Road Totem,11,53.3296435,-6.2701778
2021-06-19 03:00:00,North Strand Rd N/B,9,53.35853,-6.24134
2021-06-19 03:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-19 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-19 04:00:00,Grove Road Totem,17,53.3296435,-6.2701778
2021-06-19 04:00:00,North Strand Rd N/B,4,53.35853,-6.24134
2021-06-19 04:00:00,North Strand Rd S/B,16,53.35846619,-6.241417032
2021-06-19 05:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-19 05:00:00,Grove Road Totem,13,53.3296435,-6.2701778
2021-06-19 05:00:00,North Strand Rd N/B,4,53.35853,-6.24134
2021-06-19 05:00:00,North Strand Rd S/B,8,53.35846619,-6.241417032
2021-06-19 06:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-19 06:00:00,Grove Road Totem,40,53.3296435,-6.2701778
2021-06-19 06:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-19 06:00:00,North Strand Rd S/B,19,53.35846619,-6.241417032
2021-06-19 07:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-19 07:00:00,Grove Road Totem,63,53.3296435,-6.2701778
2021-06-19 07:00:00,North Strand Rd N/B,20,53.35853,-6.24134
2021-06-19 07:00:00,North Strand Rd S/B,43,53.35846619,-6.241417032
2021-06-19 08:00:00,Charleville Mall,15,53.35694847,-6.245350215
2021-06-19 08:00:00,Grove Road Totem,105,53.3296435,-6.2701778
2021-06-19 08:00:00,North Strand Rd N/B,35,53.35853,-6.24134
2021-06-19 08:00:00,North Strand Rd S/B,35,53.35846619,-6.241417032
2021-06-19 09:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-19 09:00:00,Grove Road Totem,95,53.3296435,-6.2701778
2021-06-19 09:00:00,North Strand Rd N/B,23,53.35853,-6.24134
2021-06-19 09:00:00,North Strand Rd S/B,48,53.35846619,-6.241417032
2021-06-19 10:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-19 10:00:00,Grove Road Totem,117,53.3296435,-6.2701778
2021-06-19 10:00:00,North Strand Rd N/B,61,53.35853,-6.24134
2021-06-19 10:00:00,North Strand Rd S/B,62,53.35846619,-6.241417032
2021-06-19 11:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-19 11:00:00,Grove Road Totem,139,53.3296435,-6.2701778
2021-06-19 11:00:00,North Strand Rd N/B,50,53.35853,-6.24134
2021-06-19 11:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-19 12:00:00,Charleville Mall,22,53.35694847,-6.245350215
2021-06-19 12:00:00,Grove Road Totem,170,53.3296435,-6.2701778
2021-06-19 12:00:00,North Strand Rd N/B,62,53.35853,-6.24134
2021-06-19 12:00:00,North Strand Rd S/B,73,53.35846619,-6.241417032
2021-06-19 13:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-19 13:00:00,Grove Road Totem,179,53.3296435,-6.2701778
2021-06-19 13:00:00,North Strand Rd N/B,82,53.35853,-6.24134
2021-06-19 13:00:00,North Strand Rd S/B,74,53.35846619,-6.241417032
2021-06-19 14:00:00,Charleville Mall,27,53.35694847,-6.245350215
2021-06-19 14:00:00,Grove Road Totem,152,53.3296435,-6.2701778
2021-06-19 14:00:00,North Strand Rd N/B,84,53.35853,-6.24134
2021-06-19 14:00:00,North Strand Rd S/B,104,53.35846619,-6.241417032
2021-06-19 15:00:00,Charleville Mall,20,53.35694847,-6.245350215
2021-06-19 15:00:00,Grove Road Totem,152,53.3296435,-6.2701778
2021-06-19 15:00:00,North Strand Rd N/B,76,53.35853,-6.24134
2021-06-19 15:00:00,North Strand Rd S/B,58,53.35846619,-6.241417032
2021-06-19 16:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-19 16:00:00,Grove Road Totem,162,53.3296435,-6.2701778
2021-06-19 16:00:00,North Strand Rd N/B,73,53.35853,-6.24134
2021-06-19 16:00:00,North Strand Rd S/B,63,53.35846619,-6.241417032
2021-06-19 17:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-19 17:00:00,Grove Road Totem,164,53.3296435,-6.2701778
2021-06-19 17:00:00,North Strand Rd N/B,91,53.35853,-6.24134
2021-06-19 17:00:00,North Strand Rd S/B,61,53.35846619,-6.241417032
2021-06-19 18:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-19 18:00:00,Grove Road Totem,149,53.3296435,-6.2701778
2021-06-19 18:00:00,North Strand Rd N/B,76,53.35853,-6.24134
2021-06-19 18:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-19 19:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-19 19:00:00,Grove Road Totem,160,53.3296435,-6.2701778
2021-06-19 19:00:00,North Strand Rd N/B,60,53.35853,-6.24134
2021-06-19 19:00:00,North Strand Rd S/B,55,53.35846619,-6.241417032
2021-06-19 20:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-19 20:00:00,Grove Road Totem,113,53.3296435,-6.2701778
2021-06-19 20:00:00,North Strand Rd N/B,56,53.35853,-6.24134
2021-06-19 20:00:00,North Strand Rd S/B,33,53.35846619,-6.241417032
2021-06-19 21:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-19 21:00:00,Grove Road Totem,66,53.3296435,-6.2701778
2021-06-19 21:00:00,North Strand Rd N/B,44,53.35853,-6.24134
2021-06-19 21:00:00,North Strand Rd S/B,37,53.35846619,-6.241417032
2021-06-19 22:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-19 22:00:00,Grove Road Totem,54,53.3296435,-6.2701778
2021-06-19 22:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-19 22:00:00,North Strand Rd S/B,23,53.35846619,-6.241417032
2021-06-19 23:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-19 23:00:00,Grove Road Totem,47,53.3296435,-6.2701778
2021-06-19 23:00:00,North Strand Rd N/B,36,53.35853,-6.24134
